# TITLE= "sv.IP_direct.dat"
# Coord_Sys CYLIND
9.1007e+09 5.9843e+10 0.00e+00  -1  10  17
9.1007e+09 7.8318e+10 0.00e+00  -1  10  18
9.1007e+09 1.0250e+11 0.00e+00  -1  10  19
9.1007e+09 1.3414e+11 0.00e+00  -1  10  20
9.1007e+09 1.7555e+11 0.00e+00  -1  10  21
9.1007e+09 2.2975e+11 0.00e+00  -1  10  22
9.1007e+09 3.0068e+11 0.00e+00  -1  10  23
9.1007e+09 3.9350e+11 0.00e+00  -1  10  24
9.1007e+09 5.1499e+11 0.00e+00  -1  10  25
9.1007e+09 6.7398e+11 0.00e+00  -1  10  26
9.1007e+09 8.8205e+11 0.00e+00  -1  10  27
9.1007e+09 1.1544e+12 0.00e+00  -1  10  28
9.1007e+09 1.5107e+12 0.00e+00  -1  10  29
1.1910e+10 3.5000e+08 3.67e-03   0  11   0
1.1910e+10 8.0805e+08 1.97e-02   0  11   1
1.1910e+10 1.0575e+09 6.68e-02   0  11   2
1.1910e+10 1.3840e+09 1.70e-01   0  11   3
1.1910e+10 1.8113e+09 3.69e-01   0  11   4
1.1910e+10 2.3705e+09 8.80e-01   0  11   5
1.1910e+10 3.1023e+09 2.02e+00   0  11   6
1.1910e+10 4.0600e+09 4.31e+00   0  11   7
1.1910e+10 5.3135e+09 9.56e+00   0  11   8
1.1910e+10 6.9539e+09 2.12e+01   0  11   9
1.1910e+10 9.1007e+09 4.39e+01   0  11  10
1.1910e+10 1.1910e+10 8.80e+01   0  11  11
1.1910e+10 1.5587e+10 1.82e+02   0  11  12
1.1910e+10 2.0399e+10 3.91e+02   0  11  13
1.1910e+10 2.6697e+10 1.16e+03   1  11  14
1.1910e+10 3.4939e+10 3.65e+04   1  11  15
1.1910e+10 4.5726e+10 0.00e+00  -1  11  16
1.1910e+10 5.9843e+10 0.00e+00  -1  11  17
1.1910e+10 7.8318e+10 0.00e+00  -1  11  18
1.1910e+10 1.0250e+11 0.00e+00  -1  11  19
1.1910e+10 1.3414e+11 0.00e+00  -1  11  20
1.1910e+10 1.7555e+11 0.00e+00  -1  11  21
1.1910e+10 2.2975e+11 0.00e+00  -1  11  22
1.1910e+10 3.0068e+11 0.00e+00  -1  11  23
1.1910e+10 3.9350e+11 0.00e+00  -1  11  24
1.1910e+10 5.1499e+11 0.00e+00  -1  11  25
1.1910e+10 6.7398e+11 0.00e+00  -1  11  26
1.1910e+10 8.8205e+11 0.00e+00  -1  11  27
1.1910e+10 1.1544e+12 0.00e+00  -1  11  28
1.1910e+10 1.5107e+12 0.00e+00  -1  11  29
1.5587e+10 3.5000e+08 8.16e-05   0  12   0
1.5587e+10 8.0805e+08 1.25e-04   0  12   1
1.5587e+10 1.0575e+09 3.20e-03   0  12   2
1.5587e+10 1.3840e+09 2.73e-02   0  12   3
1.5587e+10 1.8113e+09 1.05e-01   0  12   4
1.5587e+10 2.3705e+09 2.63e-01   0  12   5
1.5587e+10 3.1023e+09 6.85e-01   0  12   6
1.5587e+10 4.0600e+09 1.66e+00   0  12   7
1.5587e+10 5.3135e+09 3.74e+00   0  12   8
1.5587e+10 6.9539e+09 8.73e+00   0  12   9
1.5587e+10 9.1007e+09 1.96e+01   0  12  10
1.5587e+10 1.1910e+10 4.15e+01   0  12  11
1.5587e+10 1.5587e+10 8.45e+01   0  12  12
1.5587e+10 2.0399e+10 1.78e+02   0  12  13
1.5587e+10 2.6697e+10 3.88e+02   0  12  14
1.5587e+10 3.4939e+10 1.15e+03   1  12  15
1.5587e+10 4.5726e+10 4.64e+04   1  12  16
1.5587e+10 5.9843e+10 0.00e+00  -1  12  17
1.5587e+10 7.8318e+10 0.00e+00  -1  12  18
1.5587e+10 1.0250e+11 0.00e+00  -1  12  19
1.5587e+10 1.3414e+11 0.00e+00  -1  12  20
1.5587e+10 1.7555e+11 0.00e+00  -1  12  21
1.5587e+10 2.2975e+11 0.00e+00  -1  12  22
1.5587e+10 3.0068e+11 0.00e+00  -1  12  23
1.5587e+10 3.9350e+11 0.00e+00  -1  12  24
1.5587e+10 5.1499e+11 0.00e+00  -1  12  25
1.5587e+10 6.7398e+11 0.00e+00  -1  12  26
1.5587e+10 8.8205e+11 0.00e+00  -1  12  27
1.5587e+10 1.1544e+12 0.00e+00  -1  12  28
1.5587e+10 1.5107e+12 0.00e+00  -1  12  29
2.0399e+10 3.5000e+08 8.82e-06   0  13   0
2.0399e+10 8.0805e+08 0.00e+00   0  13   1
2.0399e+10 1.0575e+09 0.00e+00   0  13   2
2.0399e+10 1.3840e+09 5.87e-04   0  13   3
2.0399e+10 1.8113e+09 1.01e-02   0  13   4
2.0399e+10 2.3705e+09 8.03e-02   0  13   5
2.0399e+10 3.1023e+09 2.34e-01   0  13   6
2.0399e+10 4.0600e+09 6.21e-01   0  13   7
2.0399e+10 5.3135e+09 1.56e+00   0  13   8
2.0399e+10 6.9539e+09 3.65e+00   0  13   9
2.0399e+10 9.1007e+09 8.73e+00   0  13  10
2.0399e+10 1.1910e+10 1.95e+01   0  13  11
2.0399e+10 1.5587e+10 4.14e+01   0  13  12
2.0399e+10 2.0399e+10 8.47e+01   0  13  13
2.0399e+10 2.6697e+10 1.79e+02   0  13  14
2.0399e+10 3.4939e+10 3.91e+02   0  13  15
2.0399e+10 4.5726e+10 1.15e+03   1  13  16
2.0399e+10 5.9843e+10 5.54e+04   1  13  17
2.0399e+10 7.8318e+10 0.00e+00  -1  13  18
2.0399e+10 1.0250e+11 0.00e+00  -1  13  19
2.0399e+10 1.3414e+11 0.00e+00  -1  13  20
2.0399e+10 1.7555e+11 0.00e+00  -1  13  21
2.0399e+10 2.2975e+11 0.00e+00  -1  13  22
2.0399e+10 3.0068e+11 0.00e+00  -1  13  23
2.0399e+10 3.9350e+11 0.00e+00  -1  13  24
2.0399e+10 5.1499e+11 0.00e+00  -1  13  25
2.0399e+10 6.7398e+11 0.00e+00  -1  13  26
2.0399e+10 8.8205e+11 0.00e+00  -1  13  27
2.0399e+10 1.1544e+12 0.00e+00  -1  13  28
2.0399e+10 1.5107e+12 0.00e+00  -1  13  29
2.6697e+10 3.5000e+08 5.79e-07   1  14   0
2.6697e+10 8.0805e+08 0.00e+00   1  14   1
2.6697e+10 1.0575e+09 0.00e+00   1  14   2
2.6697e+10 1.3840e+09 0.00e+00   1  14   3
2.6697e+10 1.8113e+09 0.00e+00   1  14   4
2.6697e+10 2.3705e+09 7.30e-03   1  14   5
2.6697e+10 3.1023e+09 8.11e-02   1  14   6
2.6697e+10 4.0600e+09 2.59e-01   0  14   7
2.6697e+10 5.3135e+09 6.97e-01   0  14   8
2.6697e+10 6.9539e+09 1.73e+00   0  14   9
2.6697e+10 9.1007e+09 4.01e+00   0  14  10
2.6697e+10 1.1910e+10 9.51e+00   0  14  11
2.6697e+10 1.5587e+10 2.08e+01   0  14  12
2.6697e+10 2.0399e+10 4.35e+01   0  14  13
2.6697e+10 2.6697e+10 8.80e+01   0  14  14
2.6697e+10 3.4939e+10 1.83e+02   0  14  15
2.6697e+10 4.5726e+10 3.97e+02   0  14  16
2.6697e+10 5.9843e+10 1.16e+03   1  14  17
2.6697e+10 7.8318e+10 6.59e+04   1  14  18
2.6697e+10 1.0250e+11 0.00e+00  -1  14  19
2.6697e+10 1.3414e+11 0.00e+00  -1  14  20
2.6697e+10 1.7555e+11 0.00e+00  -1  14  21
2.6697e+10 2.2975e+11 0.00e+00  -1  14  22
2.6697e+10 3.0068e+11 0.00e+00  -1  14  23
2.6697e+10 3.9350e+11 0.00e+00  -1  14  24
2.6697e+10 5.1499e+11 0.00e+00  -1  14  25
2.6697e+10 6.7398e+11 0.00e+00  -1  14  26
2.6697e+10 8.8205e+11 0.00e+00  -1  14  27
2.6697e+10 1.1544e+12 0.00e+00  -1  14  28
2.6697e+10 1.5107e+12 0.00e+00  -1  14  29
3.4939e+10 3.5000e+08 0.00e+00  -1  15   0
3.4939e+10 8.0805e+08 0.00e+00  -1  15   1
3.4939e+10 1.0575e+09 0.00e+00  -1  15   2
3.4939e+10 1.3840e+09 0.00e+00  -1  15   3
3.4939e+10 1.8113e+09 0.00e+00  -1  15   4
3.4939e+10 2.3705e+09 0.00e+00  -1  15   5
3.4939e+10 3.1023e+09 7.45e-02   1  15   6
3.4939e+10 4.0600e+09 2.06e-01   1  15   7
3.4939e+10 5.3135e+09 5.11e-01   1  15   8
3.4939e+10 6.9539e+09 1.06e+00   1  15   9
